x y T
0.12760021459848087 0.016214149716334277 313.9423626156205
0.13111776472086542 0.019267711805846 310.5350463094048
0.13458760982393855 0.022291201429801264 307.1416856233254
0.13802041039229365 0.0252960297167694 303.7614736505503
0.14142527819938464 0.02829215554151225 300.3937526207326
0.1448100205639094 0.03128833646100688 297.0380137648415
0.14818158388793973 0.034292546267803835 293.6936895023526
0.1515460137546098 0.03731196206714215 290.3605701923669
0.1549088308032314 0.04035331507426201 287.0381156172267
0.15827496987696113 0.04342284993979797 283.72621119849305
0.16164895032358967 0.046526491135890566 280.424620416274
0.16503496378613605 0.049669931805727124 277.13312494066133
0.3227649603429977 0.1967902600989389 277.13312494066133
0.11689697144192886 0 324.2577378426672
0.12092121142389221 0.003293105298594538 320.80253719891977
0.12490273979691743 0.006554515606290192 317.3645171971871
0.12878874386524394 0.009744077157330446 313.9423626156205
0.1325988630851308 0.012880547374749737 310.5350463094048
0.13634909338885964 0.015979441913715024 307.1416856233254
0.14005263298502216 0.019053806807590504 303.7614736505503
0.14372066804549186 0.0221149213208098 300.3937526207326
0.14736278690487878 0.02517268183120192 297.0380137648415
0.15098722994086136 0.0282358371169513 293.6936895023526
0.15460135094094193 0.031312398643580694 290.3605701923669
0.1582115755915307 0.03440962096356275 287.0381156172267
0.1618237921811089 0.03753434722787491 283.72621119849305
0.16544328587462523 0.04069296608977342 280.424620416274
0.16907491935037627 0.04389157488489416 277.13312494066133
0.17272322158719564 0.04713606688252784 273.85165705805923
0.34538103388770586 0.20144295813095434 273.85165705805923
0.1251632753164104 0 317.3645171971871
0.12931858103809382 0.0032323169878369154 313.9423626156205
0.1334391801213511 0.006447171158727949 310.5350463094048
0.13748422963592957 0.00961520777767149 307.1416856233254
0.141470387771012 0.012751620176755737 303.7614736505503
0.14541143117158128 0.015869240842435146 300.3937526207326
0.1493190645657431 0.01897921911401111 297.0380137648415
0.15320335344628824 0.022091391737162184 293.6936895023526
0.1570729709265019 0.02521450062596497 290.3605701923669
0.16093568863338523 0.02835660142846582 287.0381156172267
0.164798319295053 0.031525029194279214 283.72621119849305
0.16866713161710906 0.03472674770387977 280.424620416274
0.17254777795333376 0.037968297746644265 277.13312494066133
0.1764454807850142 0.041255959066424076 273.85165705805923
0.1803651273272574 0.04459583754730806 270.5801013439249
0.36872705650294946 0.2059281299839609 270.5801013439249
0.13369302563873658 0 310.5350463094048
0.13800816334772495 0.0032009245441741397 307.1416856233254
0.14229174989838317 0.006393414361035967 303.7614736505503
0.1465180144335152 0.009560391616259737 300.3937526207326
0.1507013052110413 0.012714481413078512 297.0380137648415
0.15485384660458487 0.015866709419922912 293.6936895023526
0.1589861819343757 0.01902685746865889 290.3605701923669
0.16310742824391555 0.022203669434154402 287.0381156172267
0.1672257833553383 0.02540525016742604 283.72621119849305
0.17134846074794927 0.028639025799970304 280.424620416274
0.17548212796357357 0.031912090221548256 277.13312494066133
0.17963282247711876 0.03523114733787782 273.85165705805923
0.1838061490123691 0.038602672998812676 270.5801013439249
0.1880073763390067 0.04203299968231476 267.31849094461774
0.3929148534096043 0.21024752246464956 267.31849094461774
0.14254633744443476 0 303.7614736505503
0.14705056877949327 0.003194638873507001 300.3937526207326
0.15152196750012117 0.006385860837482596 297.0380137648415
0.1559531106727961 0.00957024513683354 293.6936895023526
0.16035674359192825 0.012758701299193615 290.3605701923669
0.16474389966825487 0.015960966775479975 287.0381156172267
0.16912414912318055 0.01918579446438274 283.72621119849305
0.17350613109626514 0.022441350269092695 280.424620416274
0.17789747935451355 0.025735162208694574 277.13312494066133
0.18230527982512576 0.029074466316639225 273.85165705805923
0.1867359791076235 0.03246614423951785 270.5801013439249
0.1911955891555124 0.035916882829898675 267.31849094461774
0.19568979254326044 0.039433259932201654 264.0666233133281
0.41804972776448956 0.214397307015568 264.0666233133281
0.15178408500980103 0 297.0380137648415
0.15650805553668642 0.003210699886563735 293.6936895023526
0.16119348194552188 0.006419655150886176 290.3605701923669
0.16585524031295626 0.009638756855676398 287.0381156172267
0.17050486470826254 0.01287770666661961 283.72621119849305
0.17515239453725176 0.016145279770074804 280.424620416274
0.17980693147925636 0.019449714725921854 277.13312494066133
0.184476550311554 0.02279865456410865 273.85165705805923
0.18916878112641575 0.026199492716680567 270.5801013439249
0.19389050636163907 0.029659304167322154 267.31849094461774
0.19864817930727902 0.033185005977548254 264.0666233133281
0.2034479260446761 0.036783438934663217 260.82469938574206
0.4442338410578073 0.2183689688993014 260.82469938574206
0.16146981385428696 0 290.3605701923669
0.1664462701372545 0.0032473782077550163 287.0381156172267
0.1713740366091309 0.006491861586568054 283.72621119849305
0.17629465597313465 0.009762374288906217 280.424620416274
0.1812186591662137 0.013067726351913247 277.13312494066133
0.1861556329664047 0.016416242745646147 273.85165705805923
0.19111412025204022 0.019815697460520233 270.5801013439249
0.1961021239750736 0.02327365736629588 267.31849094461774
0.20112699845891938 0.026797410250175124 264.0666233133281
0.2061956700435038 0.030394121472477744 260.82469938574206
0.21131474828278177 0.034070918849451015 257.5926864199153
0.4715698053511516 0.22214999091063128 257.5926864199153
0.17167127542279337 0 283.72621119849305
0.1769360167042023 0.0033038703177902216 280.424620416274
0.18213706444808317 0.006601043358814373 277.13312494066133
0.18734767977315117 0.009939421278164834 273.85165705805923
0.1925779637077398 0.013327431682399615 270.5801013439249
0.1978369574101911 0.016772996074174235 267.31849094461774
0.20313317497286548 0.02028387425817153 264.0666233133281
0.20847447643401945 0.02386758526668384 260.82469938574206
0.21386830337588414 0.027531566941573396 257.5926864199153
0.21932179543454391 0.03128325773623698 254.37057685770463
0.5001623502412935 0.22572405073576163 254.37057685770463
0.18246241939687613 0 277.13312494066133
0.1880551043393942 0.00338000925001138 273.85165705805923
0.19356347292578963 0.006746803364049819 270.5801013439249
0.19909899277411286 0.010169860985476844 267.31849094461774
0.20467124331488207 0.01365727074144 264.0666233133281
0.21028928606903624 0.01721700395031379 260.82469938574206
0.21596153134463442 0.020856835036220916 257.5926864199153
0.22169598515731526 0.02458449782654 254.37057685770463
0.22750036592402054 0.028407767787605384 251.1585094916068
0.5301203052445176 0.22907113835650317 251.1585094916068
0.19392508714047557 0 270.5801013439249
0.19989000471115165 0.003476103866856571 267.31849094461774
0.20574382383472814 0.006929844755619056 264.0666233133281
0.21164327910685593 0.01045491713416756 260.82469938574206
0.21759802678497023 0.01405952774522393 257.5926864199153
0.22361707937665498 0.0177517296674027 254.37057685770463
0.229709058841595 0.021539578989080835 251.1585094916068
0.23588232128829373 0.025431218085024757 247.95652467863474
0.5615585368435954 0.23216753390576383 247.95652467863474
0.20615061757044703 0 264.0666233133281
0.21253806583348286 0.0035931776689378213 260.82469938574206
0.2187799783550064 0.0071517607571976415 257.5926864199153
0.22508769626680705 0.010797303939293379 254.37057685770463
0.2314708887842091 0.014538164987339069 251.1585094916068
0.23793885592281452 0.018382751775102173 247.95652467863474
0.24450065720292694 0.022339604679322674 244.7647483033951
0.5945988737442799 0.23498556799531248 244.7647483033951
0.2192427018839245 0 257.5926864199153
0.22610986809068587 0.003732563879676093 254.37057685770463
0.23278835443203189 0.007415086331053613 251.1585094916068
0.23955465013976143 0.011200893019691363 247.95652467863474
0.24641880263847077 0.015098774221336167 244.7647483033951
0.25339064890610213 0.01911770290435684 241.58333030144672
0.6293725208850683 0.23749342532020973 241.58333030144672
0.2333192191027952 0 251.1585094916068
0.24073208175572142 0.003896367651810407 247.95652467863474
0.2479022542100367 0.00772336073116446 244.7647483033951
0.2551847180688653 0.011671057150124302 241.58333030144672
0.2625901737210116 0.015748899835108267 238.41238755514752
0.6660210537947275 0.2396547024021974 238.41238755514752
0.24851616057727902 0 244.7647483033951
0.2565510238424091 0.0040871419951212275 241.58333030144672
0.264276097630295 0.008081104996959788 238.41238755514752
0.27214104650864945 0.012214644016023589 235.25206414507664
0.7046991001951572 0.24142797382941963 235.25206414507664
0.2649908113168607 0 238.41238755514752
0.27373668668624046 0.0043082127034769725 235.25206414507664
0.2820896330045718 0.008494138301089384 232.1024756265455
0.7455759816965776 0.2427661443740289 232.1024756265455
0.28292667947279276 0 232.1024756265455
0.29248814523679023 0.004563758491716392 228.9638772648411
0.7888381345550334 0.24361570393912876 228.9638772648411
0.30253940348852965 0 225.83643963357358
0.8347010041304594 0.2439158800047765 225.83643963357358
0.30253940348852965 0.0 218.4014869888476
0.3036058596020405 0.0004888093787670776 218.4014869888476
0.3046723157155514 0.0009776187575341808 218.4014869888476
0.3057387718290623 0.0014664281363012583 218.4014869888476
0.30680522794257314 0.001955237515068336 218.4014869888476
0.30787168405608406 0.002444046893835439 218.4014869888476
0.3089381401695949 0.0029328562726025167 218.4014869888476
0.31000459628310584 0.0034216656513696196 218.4014869888476
0.3110710523966167 0.003910475030136697 218.4014869888476
0.31213750851012756 0.004399284408903775 218.4014869888476
0.3132039646236385 0.004888093787670878 218.4014869888476
0.31427042073714934 0.005376903166437956 218.4014869888476
0.3153368768506602 0.005865712545205033 218.4014869888476
0.3164033329641711 0.006354521923972137 218.4014869888476
0.317469789077682 0.006843331302739214 218.4014869888476
0.3185362451911929 0.0073321406815063175 218.4014869888476
0.31960270130470375 0.007820950060273394 218.4014869888476
0.3206691574182146 0.008309759439040472 218.4014869888476
0.32173561353172553 0.008798568817807575 218.4014869888476
0.3228020696452364 0.009287378196574653 218.4014869888476
0.32386852575874725 0.009776187575341731 218.4014869888476
0.32493498187225817 0.010264996954108834 218.4014869888476
0.326001437985769 0.010753806332875912 218.4014869888476
0.32706789409927994 0.011242615711643015 218.4014869888476
0.3281343502127908 0.011731425090410093 218.4014869888476
0.32920080632630166 0.01222023446917717 218.4014869888476
0.3302672624398126 0.012709043847944274 218.4014869888476
0.33133371855332344 0.01319785322671135 218.4014869888476
0.3324001746668343 0.013686662605478428 218.4014869888476
0.3334666307803452 0.01417547198424553 218.4014869888476
0.3345330868938561 0.014664281363012609 218.4014869888476
0.33559954300736694 0.015153090741779687 218.4014869888476
0.33666599912087786 0.015641900120546788 218.4014869888476
0.3377324552343887 0.016130709499313868 218.4014869888476
0.33879891134789963 0.01661951887808097 218.4014869888476
0.3398653674614105 0.01710832825684805 218.4014869888476
0.34093182357492136 0.017597137635615125 218.4014869888476
0.34199827968843227 0.01808594701438223 218.4014869888476
0.34306473580194313 0.018574756393149306 218.4014869888476
0.34413119191545405 0.01906356577191641 218.4014869888476
0.3451976480289649 0.019552375150683487 218.4014869888476
0.34626410414247577 0.020041184529450563 218.4014869888476
0.3473305602559867 0.020529993908217668 218.4014869888476
0.34839701636949755 0.021018803286984744 218.4014869888476
0.3494634724830084 0.021507612665751824 218.4014869888476
0.3505299285965193 0.021996422044518925 218.4014869888476
0.3515963847100302 0.022485231423286005 218.4014869888476
0.35266284082354105 0.02297404080205308 218.4014869888476
0.35372929693705196 0.023462850180820186 218.4014869888476
0.3547957530505628 0.023951659559587262 218.4014869888476
0.35586220916407374 0.024440468938354366 218.4014869888476
0.3569286652775846 0.024929278317121443 218.4014869888476
0.35799512139109546 0.02541808769588852 218.4014869888476
0.3590615775046064 0.025906897074655624 218.4014869888476
0.36012803361811724 0.0263957064534227 218.4014869888476
0.3611944897316281 0.02688451583218978 218.4014869888476
0.362260945845139 0.02737332521095688 218.4014869888476
0.3633274019586499 0.02786213458972396 218.4014869888476
0.36439385807216074 0.028350943968491037 218.4014869888476
0.36546031418567165 0.02883975334725814 218.4014869888476
0.3665267702991825 0.029328562726025218 218.4014869888476
0.36759322641269343 0.029817372104792322 218.4014869888476
0.3686596825262043 0.0303061814835594 218.4014869888476
0.36972613863971515 0.030794990862326475 218.4014869888476
0.37079259475322607 0.031283800241093576 218.4014869888476
0.37185905086673693 0.031772609619860656 218.4014869888476
0.37292550698024785 0.03226141899862776 218.4014869888476
0.3739919630937587 0.03275022837739484 218.4014869888476
0.37505841920726957 0.03323903775616192 218.4014869888476
0.3761248753207804 0.03372784713492899 218.4014869888476
0.37719133143429134 0.0342166565136961 218.4014869888476
0.3782577875478022 0.03470546589246317 218.4014869888476
0.3793242436613131 0.03519427527123028 218.4014869888476
0.380390699774824 0.03568308464999735 218.4014869888476
0.38145715588833484 0.03617189402876443 218.4014869888476
0.38252361200184576 0.03666070340753153 218.4014869888476
0.3835900681153566 0.03714951278629861 218.4014869888476
0.38465652422886754 0.03763832216506571 218.4014869888476
0.3857229803423784 0.03812713154383279 218.4014869888476
0.38678943645588926 0.03861594092259987 218.4014869888476
0.3878558925694002 0.039104750301366974 218.4014869888476
0.38892234868291103 0.039593559680134054 218.4014869888476
0.38998880479642195 0.040082369058901154 218.4014869888476
0.3910552609099328 0.040571178437668234 218.4014869888476
0.39212171702344367 0.04105998781643531 218.4014869888476
0.39318817313695453 0.04154879719520239 218.4014869888476
0.39425462925046545 0.04203760657396949 218.4014869888476
0.3953210853639763 0.04252641595273657 218.4014869888476
0.3963875414774872 0.04301522533150367 218.4014869888476
0.3974539975909981 0.04350403471027075 218.4014869888476
0.39852045370450895 0.04399284408903783 218.4014869888476
0.39958690981801986 0.04448165346780493 218.4014869888476
0.4006533659315307 0.04497046284657201 218.4014869888476
0.40171982204504164 0.04545927222533911 218.4014869888476
0.4027862781585525 0.04594808160410619 218.4014869888476
0.40385273427206336 0.04643689098287326 218.4014869888476
0.4049191903855742 0.04692570036164034 218.4014869888476
0.40598564649908514 0.047414509740407444 218.4014869888476
0.407052102612596 0.047903319119174524 218.4014869888476
0.4081185587261069 0.048392128497941625 218.4014869888476
0.4091850148396178 0.048880937876708705 218.4014869888476
0.41025147095312864 0.049369747255475785 218.4014869888476
0.41131792706663955 0.049858556634242886 218.4014869888476
0.4123843831801504 0.050347366013009966 218.4014869888476
0.41345083929366133 0.050836175391777066 218.4014869888476
0.4145172954071722 0.051324984770544146 218.4014869888476
0.41558375152068305 0.05181379414931122 218.4014869888476
0.41665020763419397 0.05230260352807833 218.4014869888476
0.41771666374770483 0.0527914129068454 218.4014869888476
0.41878311986121575 0.05328022228561251 218.4014869888476
0.4198495759747266 0.05376903166437958 218.4014869888476
0.42091603208823747 0.05425784104314666 218.4014869888476
0.42198248820174833 0.05474665042191374 218.4014869888476
0.42304894431525925 0.05523545980068084 218.4014869888476
0.4241154004287701 0.05572426917944792 218.4014869888476
0.425181856542281 0.05621307855821502 218.4014869888476
0.4262483126557919 0.0567018879369821 218.4014869888476
0.42731476876930274 0.057190697315749175 218.4014869888476
0.42838122488281366 0.05767950669451628 218.4014869888476
0.4294476809963245 0.058168316073283356 218.4014869888476
0.43051413710983544 0.058657125452050464 218.4014869888476
0.4315805932233463 0.05914593483081754 218.4014869888476
0.43264704933685716 0.05963474420958462 218.4014869888476
0.433713505450368 0.0601235535883517 218.4014869888476
0.43477996156387894 0.0606123629671188 218.4014869888476
0.43584641767738985 0.0611011723458859 218.4014869888476
0.4369128737909007 0.06158998172465298 218.4014869888476
0.4379793299044116 0.06207879110342006 218.4014869888476
0.43904578601792243 0.06256760048218714 218.4014869888476
0.44011224213143335 0.06305640986095423 218.4014869888476
0.4411786982449442 0.06354521923972131 218.4014869888476
0.44224515435845513 0.06403402861848842 218.4014869888476
0.443311610471966 0.0645228379972555 218.4014869888476
0.44437806658547685 0.06501164737602257 218.4014869888476
0.4454445226989877 0.06550045675478965 218.4014869888476
0.4465109788124986 0.06598926613355675 218.4014869888476
0.44757743492600954 0.06647807551232386 218.4014869888476
0.4486438910395204 0.06696688489109093 218.4014869888476
0.44971034715303126 0.06745569426985801 218.4014869888476
0.4507768032665421 0.06794450364862509 218.4014869888476
0.45184325938005304 0.0684333130273922 218.4014869888476
0.45290971549356396 0.06892212240615929 218.4014869888476
0.4539761716070748 0.06941093178492637 218.4014869888476
0.4550426277205857 0.06989974116369345 218.4014869888476
0.45610908383409654 0.07038855054246053 218.4014869888476
0.45717553994760746 0.07087735992122764 218.4014869888476
0.4582419960611183 0.0713661692999947 218.4014869888476
0.45930845217462923 0.07185497867876181 218.4014869888476
0.4603749082881401 0.07234378805752889 218.4014869888476
0.46144136440165096 0.07283259743629597 218.4014869888476
0.4625078205151618 0.07332140681506305 218.4014869888476
0.46357427662867273 0.07381021619383014 218.4014869888476
0.46464073274218365 0.07429902557259725 218.4014869888476
0.4657071888556945 0.07478783495136433 218.4014869888476
0.46677364496920537 0.07527664433013141 218.4014869888476
0.46784010108271623 0.07576545370889848 218.4014869888476
0.46890655719622715 0.07625426308766559 218.4014869888476
0.46997301330973806 0.0767430724664327 218.4014869888476
0.4710394694232489 0.07723188184519977 218.4014869888476
0.4721059255367598 0.07772069122396684 218.4014869888476
0.47317238165027065 0.07820950060273392 218.4014869888476
0.4742388377637815 0.078698309981501 218.4014869888476
0.4753052938772924 0.07918711936026811 218.4014869888476
0.47637174999080334 0.0796759287390352 218.4014869888476
0.4774382061043142 0.08016473811780228 218.4014869888476
0.47850466221782506 0.08065354749656936 218.4014869888476
0.4795711183313359 0.08114235687533644 218.4014869888476
0.48063757444484684 0.08163116625410355 218.4014869888476
0.48170403055835775 0.08211997563287064 218.4014869888476
0.4827704866718686 0.08260878501163772 218.4014869888476
0.4838369427853795 0.0830975943904048 218.4014869888476
0.48490339889889034 0.08358640376917188 218.4014869888476
0.48596985501240125 0.08407521314793898 218.4014869888476
0.4870363111259121 0.08456402252670606 218.4014869888476
0.48810276723942303 0.08505283190547316 218.4014869888476
0.4891692233529339 0.08554164128424024 218.4014869888476
0.49023567946644475 0.08603045066300732 218.4014869888476
0.4913021355799556 0.08651926004177439 218.4014869888476
0.49236859169346653 0.0870080694205415 218.4014869888476
0.49343504780697744 0.0874968787993086 218.4014869888476
0.4945015039204883 0.08798568817807569 218.4014869888476
0.49556796003399917 0.08847449755684275 218.4014869888476
0.49663441614751 0.08896330693560983 218.4014869888476
0.49770087226102094 0.08945211631437694 218.4014869888476
0.49876732837453186 0.08994092569314405 218.4014869888476
0.4998337844880427 0.09042973507191111 218.4014869888476
0.5009002406015536 0.0909185444506782 218.4014869888476
0.5019666967150644 0.09140735382944527 218.4014869888476
0.5030331528285754 0.09189616320821241 218.4014869888476
0.5040996089420862 0.09238497258697943 218.4014869888476
0.5051660650555971 0.09287378196574655 218.4014869888476
0.506232521169108 0.09336259134451363 218.4014869888476
0.5072989772826189 0.09385140072328071 218.4014869888476
0.5083654333961297 0.0943402101020478 218.4014869888476
0.5094318895096406 0.09482901948081487 218.4014869888476
0.5104983456231516 0.095317828859582 218.4014869888476
